date,category,sales,avg_temp,max_temp,min_temp,humidity,rainfall
2016-03-04,plant protein,18609.19,12.5,18.07,9.53,74.22,8.5
2016-03-05,plant protein,24727.31,15.06,19.51,10.74,74.16,0.0
2016-03-06,plant protein,21252.88,13.9,20.88,11.15,72.5,21.9
2016-03-07,plant protein,24403.15,15.87,19.83,11.18,75.11,1.1
2016-03-08,plant protein,27017.72,13.22,17.22,9.42,75.29,0.0
2016-03-09,plant protein,24261.42,14.41,19.28,10.18,68.75,0.0
2016-03-10,plant protein,23010.6,13.52,17.72,8.22,77.94,0.0
2016-03-11,plant protein,23425.55,17.69,22.17,13.41,68.46,0.0
2016-03-12,plant protein,22364.75,15.1,20.68,10.44,65.59,0.0
2016-03-13,plant protein,26742.84,15.41,21.85,10.44,58.02,0.0
2016-03-14,plant protein,26941.25,17.06,22.04,12.79,58.38,3.82
2016-03-15,plant protein,23424.9,16.93,20.94,13.06,62.8,0.0
2016-03-16,plant protein,23514.76,13.76,18.36,9.26,61.11,0.0
2016-03-17,plant protein,22814.41,16.63,21.99,13.28,54.15,0.0
2016-03-18,plant protein,17127.97,16.24,21.75,11.05,59.79,0.0
2016-03-19,plant protein,20067.12,13.53,18.76,9.91,53.52,0.0
2016-03-20,plant protein,20649.1,13.52,17.67,9.01,57.37,0.66
2016-03-21,plant protein,25795.45,14.37,18.78,12.26,68.81,5.85
2016-03-22,plant protein,25278.11,13.96,18.7,9.38,58.06,0.0
2016-03-23,plant protein,23444.94,16.28,22.37,12.86,55.32,0.0
2016-03-24,plant protein,24677.35,14.25,18.72,9.7,61.95,0.0
2016-03-25,plant protein,21957.2,10.92,14.38,8.09,64.79,0.0
2016-03-26,plant protein,22659.94,11.09,17.5,7.76,64.97,0.0
2016-03-27,plant protein,24323.1,11.4,16.24,7.36,75.45,0.0
2016-03-28,plant protein,27162.57,13.53,17.8,10.27,66.64,0.0
2016-03-29,plant protein,27663.76,10.65,17.0,6.16,81.24,0.0
2016-03-30,plant protein,24909.69,12.23,16.57,8.61,72.26,0.0
2016-03-31,plant protein,21362.08,12.66,17.38,9.43,71.79,29.4
2016-04-01,plant protein,21719.31,11.69,17.43,6.44,71.7,0.0
2016-04-02,plant protein,19831.79,12.58,18.26,8.93,77.06,0.92
2016-04-03,plant protein,21858.84,13.4,16.65,8.74,86.16,0.0
2016-04-04,plant protein,23430.85,13.59,19.79,9.72,80.62,9.96
2016-04-05,plant protein,25878.21,11.32,17.45,7.58,83.64,6.06
2016-04-06,plant protein,25470.65,13.55,19.33,8.77,82.91,0.0
2016-04-07,plant protein,20797.08,12.32,17.28,8.43,82.97,6.27
2016-04-08,plant protein,18898.55,13.75,18.05,9.32,81.61,0.0
2016-04-09,plant protein,19983.3,15.33,21.27,10.4,79.85,12.66
2016-04-10,plant protein,25800.22,14.72,19.38,9.8,62.47,0.0
2016-04-11,plant protein,30377.34,14.67,20.65,11.52,72.05,0.0
2016-04-12,plant protein,23048.12,15.68,21.31,11.04,63.81,0.0
2016-04-13,plant protein,26000.39,18.16,21.61,14.46,63.8,0.0
2016-04-14,plant protein,22864.39,20.64,25.53,15.95,63.17,0.0
2016-04-15,plant protein,20284.54,19.03,23.86,14.21,57.44,0.0
2016-04-16,plant protein,22666.34,19.81,24.18,15.29,57.09,0.0
2016-04-17,plant protein,23251.86,20.44,24.69,16.25,57.17,0.0
2016-04-18,plant protein,25562.82,20.94,26.1,16.14,60.25,0.0
2016-04-19,plant protein,27379.25,23.7,28.53,19.98,56.15,0.0
2016-04-20,plant protein,30734.12,23.92,28.69,19.13,58.9,0.0
2016-04-21,plant protein,21994.41,23.42,28.21,19.71,49.28,0.0
2016-04-22,plant protein,20067.89,23.43,29.08,19.16,56.5,0.0
2016-04-23,plant protein,23049.21,20.61,26.19,16.79,60.28,0.0
2016-04-24,plant protein,25369.02,26.1,29.63,21.54,63.87,0.0
2016-04-25,plant protein,26380.83,25.11,29.96,20.28,60.92,0.0
2016-04-26,plant protein,29495.07,23.96,27.8,21.51,65.7,15.35
2016-04-27,plant protein,27094.03,24.72,30.43,19.73,65.83,0.0
2016-04-28,plant protein,22696.05,23.67,28.8,20.19,63.51,0.0
2016-04-29,plant protein,24054.66,24.81,30.2,22.03,72.65,0.0
2016-04-30,plant protein,23769.02,24.16,28.71,19.7,70.42,18.28
2016-05-01,plant protein,25436.75,26.47,31.06,22.2,75.06,0.0
2016-05-02,plant protein,26093.7,23.5,28.62,20.24,81.52,10.74
2016-05-03,plant protein,27719.31,24.89,29.26,20.56,84.79,0.0
2016-05-04,plant protein,26982.66,21.97,26.84,17.96,73.01,0.0
2016-05-05,plant protein,19127.46,23.56,29.23,20.23,78.87,0.0
2016-05-06,plant protein,25382.24,20.2,25.25,15.48,85.39,10.27
2016-05-07,plant protein,24440.35,25.07,28.74,20.31,80.19,0.0
2016-05-08,plant protein,23081.68,20.28,25.57,16.16,78.53,1.76
2016-05-09,plant protein,25361.61,18.78,24.12,14.91,70.36,0.0
2016-05-10,plant protein,25263.8,21.13,25.69,16.05,74.12,0.0
2016-05-11,plant protein,26147.38,22.68,28.09,18.4,74.71,0.0
2016-05-12,plant protein,22346.52,19.49,23.89,14.23,80.22,0.0
2016-05-13,plant protein,23325.52,22.59,28.05,18.26,72.03,0.0
2016-05-14,plant protein,20087.49,22.1,26.78,18.45,62.28,0.0
2017-03-01,plant protein,28706.13,9.63,14.06,5.27,71.09,12.15
2017-03-02,plant protein,26175.42,9.76,14.57,5.5,80.41,0.0
2017-03-03,plant protein,27915.45,9.74,14.88,5.69,79.58,0.0
2017-03-04,plant protein,21342.53,14.11,18.85,10.68,79.7,16.35
2017-03-05,plant protein,23984.75,13.86,18.2,10.15,72.98,0.0
2017-03-06,plant protein,26106.99,13.59,17.69,9.6,80.96,0.0
2017-03-07,plant protein,27196.37,14.04,18.31,11.18,75.51,0.0
2017-03-08,plant protein,27567.1,16.5,20.71,12.4,81.73,0.0
2017-03-09,plant protein,29692.21,13.31,19.76,8.42,73.9,0.0
2017-03-10,plant protein,27011.86,15.67,21.41,11.64,71.64,4.87
2017-03-11,plant protein,21786.57,13.89,18.94,10.07,78.33,9.3
2017-03-12,plant protein,25998.64,16.01,19.84,12.53,65.24,21.52
2017-03-13,plant protein,23262.34,16.89,22.46,12.34,61.96,0.0
2017-03-14,plant protein,30144.03,15.96,21.1,11.92,63.08,0.0
2017-03-15,plant protein,27654.84,19.67,24.72,15.45,65.53,0.0
2017-03-16,plant protein,26053.98,17.24,22.19,11.91,56.44,0.0
2017-03-17,plant protein,27369.66,15.46,20.28,12.35,62.48,0.0
2017-03-18,plant protein,24080.49,14.71,21.29,9.65,58.89,9.02
2017-03-19,plant protein,25789.65,14.77,19.29,11.77,59.86,0.0
2017-03-20,plant protein,26415.63,11.67,16.14,7.66,60.53,0.0
2017-03-21,plant protein,32203.72,14.47,19.9,10.98,56.73,0.0
2017-03-22,plant protein,28648.52,14.81,20.6,11.03,52.06,12.64
2017-03-23,plant protein,24909.69,13.98,19.72,9.86,62.18,0.0
2017-03-24,plant protein,24628.05,14.82,19.79,11.55,52.94,0.0
2017-03-25,plant protein,19229.19,12.9,18.36,8.02,62.24,0.0
2017-03-26,plant protein,24424.11,11.78,16.7,8.45,64.38,0.0
2017-03-27,plant protein,25663.08,12.09,16.21,8.26,61.58,0.0
2017-03-28,plant protein,28921.81,11.08,15.87,7.35,71.26,10.09
2017-03-29,plant protein,26800.95,11.01,16.64,7.0,67.18,0.0
2017-03-30,plant protein,25816.76,12.11,17.68,9.5,75.03,0.0
2017-03-31,plant protein,20784.28,12.86,17.54,8.39,74.3,0.0
2017-04-01,plant protein,18878.9,12.84,18.19,8.73,81.36,0.0
2017-04-02,plant protein,22143.71,13.12,18.04,8.28,84.25,0.0
2017-04-03,plant protein,27410.83,13.03,18.59,8.21,83.74,0.0
2017-04-04,plant protein,24482.55,12.1,15.9,7.41,73.94,0.0
2017-04-05,plant protein,28381.57,11.74,17.51,8.5,76.7,0.0
2017-04-06,plant protein,27018.99,14.45,20.66,11.3,76.24,0.0
2017-04-07,plant protein,23231.72,12.92,18.06,9.54,86.91,10.9
2017-04-08,plant protein,20488.75,14.64,20.35,9.75,71.7,0.0
2017-04-09,plant protein,23501.07,14.92,19.22,10.83,77.23,0.0
2017-04-10,plant protein,25487.29,16.64,21.54,11.8,63.9,0.0
2017-04-11,plant protein,27902.95,15.44,18.92,12.0,74.52,9.99
2017-04-12,plant protein,30765.09,15.62,19.99,11.34,68.46,4.23
2017-04-13,plant protein,26954.27,17.37,22.69,14.25,67.69,12.4
2017-04-14,plant protein,24662.31,18.61,23.58,13.31,69.99,0.0
2017-04-15,plant protein,23346.47,19.12,24.99,15.53,54.44,0.0
2017-04-16,plant protein,23308.78,17.4,22.06,13.19,59.2,0.0
2017-04-17,plant protein,25792.3,21.61,26.82,17.11,58.2,0.0
2017-04-18,plant protein,29375.34,19.78,25.52,17.08,45.63,0.0
2017-04-19,plant protein,27689.91,21.14,25.82,17.42,55.85,0.0
2017-04-20,plant protein,27596.43,21.79,27.81,18.12,51.12,0.0
2017-04-21,plant protein,28199.53,23.31,27.29,17.38,63.92,0.0
2017-04-22,plant protein,22230.46,22.59,27.48,18.81,61.79,0.0
2017-04-23,plant protein,26107.25,23.47,29.67,19.04,59.6,3.94
2017-04-24,plant protein,27218.0,23.39,28.33,18.74,54.06,0.0
2017-04-25,plant protein,25187.29,23.52,28.37,19.04,59.39,0.0
2017-04-26,plant protein,28575.35,25.57,29.3,21.13,65.32,0.0
2017-04-27,plant protein,27297.26,24.74,30.59,22.06,70.6,0.0
2017-04-28,plant protein,24645.26,21.8,25.93,18.01,68.55,0.0
2017-04-29,plant protein,24220.61,23.16,27.51,20.84,68.62,7.73
2017-04-30,plant protein,25182.89,23.35,29.03,19.17,70.51,0.27
2017-05-01,plant protein,30386.74,26.51,29.83,24.52,75.62,0.0
2017-05-02,plant protein,27942.16,22.91,28.58,18.73,66.48,0.0
2017-05-03,plant protein,27557.2,22.61,27.86,17.19,77.49,0.0
2017-05-04,plant protein,28714.13,22.53,28.44,18.71,81.42,3.61
2017-05-05,plant protein,26034.29,21.86,26.37,17.25,88.61,0.0
2017-05-06,plant protein,24040.22,20.59,26.05,14.78,73.12,0.0
2017-05-07,plant protein,21016.85,21.11,25.49,17.22,80.5,0.0
2017-05-08,plant protein,27580.9,20.43,25.12,16.84,79.51,13.29
2017-05-09,plant protein,28847.96,19.78,23.62,15.81,75.03,1.11
2017-05-10,plant protein,25841.47,21.02,26.96,16.69,84.85,0.0
2017-05-11,plant protein,30472.76,21.93,28.67,18.45,71.83,0.0
2017-05-12,plant protein,23025.92,21.22,27.11,18.67,68.35,0.0
2017-05-13,plant protein,22755.86,19.62,24.89,16.66,64.2,0.0
2017-05-14,plant protein,24061.38,20.47,25.34,16.84,71.03,0.0
2016-03-01,water,75694.15,11.56,16.04,7.37,80.69,0.0
2016-03-02,water,63540.74,13.03,17.73,10.41,81.86,0.0
2016-03-03,water,76229.83,11.4,16.08,6.76,82.67,0.0
2016-03-04,water,66084.59,12.5,18.07,9.53,74.22,8.5
2016-03-05,water,53906.3,15.06,19.51,10.74,74.16,0.0
2016-03-06,water,66478.69,13.9,20.88,11.15,72.5,21.9
2016-03-07,water,68717.7,15.87,19.83,11.18,75.11,1.1
2016-03-08,water,74595.15,13.22,17.22,9.42,75.29,0.0
2016-03-09,water,69653.28,14.41,19.28,10.18,68.75,0.0
2016-03-10,water,79715.95,13.52,17.72,8.22,77.94,0.0
2016-03-11,water,79800.73,17.69,22.17,13.41,68.46,0.0
2016-03-12,water,58800.29,15.1,20.68,10.44,65.59,0.0
2016-03-13,water,42902.4,15.41,21.85,10.44,58.02,0.0
2016-03-14,water,79332.92,17.06,22.04,12.79,58.38,3.82
2016-03-15,water,76449.64,16.93,20.94,13.06,62.8,0.0
2016-03-16,water,71807.04,13.76,18.36,9.26,61.11,0.0
2016-03-17,water,76393.02,16.63,21.99,13.28,54.15,0.0
2016-03-18,water,73956.41,16.24,21.75,11.05,59.79,0.0
2016-03-19,water,57670.77,13.53,18.76,9.91,53.52,0.0
2016-03-20,water,59407.1,13.52,17.67,9.01,57.37,0.66
2016-03-21,water,57331.06,14.37,18.78,12.26,68.81,5.85
2016-03-22,water,67785.25,13.96,18.7,9.38,58.06,0.0
2016-03-23,water,78701.83,16.28,22.37,12.86,55.32,0.0
2016-03-24,water,78910.22,14.25,18.72,9.7,61.95,0.0
2016-03-25,water,66421.05,10.92,14.38,8.09,64.79,0.0
2016-03-26,water,45211.66,11.09,17.5,7.76,64.97,0.0
2016-03-27,water,62908.67,11.4,16.24,7.36,75.45,0.0
2016-03-28,water,61543.2,13.53,17.8,10.27,66.64,0.0
2016-03-29,water,65323.98,10.65,17.0,6.16,81.24,0.0
2016-03-30,water,71897.45,12.23,16.57,8.61,72.26,0.0
2016-03-31,water,76131.08,12.66,17.38,9.43,71.79,29.4
2016-04-01,water,53727.94,11.69,17.43,6.44,71.7,0.0
2016-04-02,water,63776.53,12.58,18.26,8.93,77.06,0.92
2016-04-03,water,51856.91,13.4,16.65,8.74,86.16,0.0
2016-04-04,water,57946.49,13.59,19.79,9.72,80.62,9.96
2016-04-05,water,65864.44,11.32,17.45,7.58,83.64,6.06
2016-04-06,water,69858.29,13.55,19.33,8.77,82.91,0.0
2016-04-07,water,72019.84,12.32,17.28,8.43,82.97,6.27
2016-04-08,water,72775.32,13.75,18.05,9.32,81.61,0.0
2016-04-09,water,61479.99,15.33,21.27,10.4,79.85,12.66
2016-04-10,water,71471.85,14.72,19.38,9.8,62.47,0.0
2016-04-11,water,67072.5,14.67,20.65,11.52,72.05,0.0
2016-04-12,water,71208.1,15.68,21.31,11.04,63.81,0.0
2016-04-13,water,83863.78,18.16,21.61,14.46,63.8,0.0
2016-04-14,water,80778.22,20.64,25.53,15.95,63.17,0.0
2016-04-15,water,79902.55,19.03,23.86,14.21,57.44,0.0
2016-04-16,water,76676.12,19.81,24.18,15.29,57.09,0.0
2016-04-17,water,55837.73,20.44,24.69,16.25,57.17,0.0
2016-04-18,water,74528.93,20.94,26.1,16.14,60.25,0.0
2016-04-19,water,73472.23,23.7,28.53,19.98,56.15,0.0
2016-04-20,water,86483.42,23.92,28.69,19.13,58.9,0.0
2016-04-21,water,85621.07,23.42,28.21,19.71,49.28,0.0
2016-04-22,water,75219.06,23.43,29.08,19.16,56.5,0.0
2016-04-23,water,67178.98,20.61,26.19,16.79,60.28,0.0
2016-04-24,water,84005.29,26.1,29.63,21.54,63.87,0.0
2016-04-25,water,72388.95,25.11,29.96,20.28,60.92,0.0
2016-04-26,water,74364.45,23.96,27.8,21.51,65.7,15.35
2016-04-27,water,85155.31,24.72,30.43,19.73,65.83,0.0
2016-04-28,water,77852.39,23.67,28.8,20.19,63.51,0.0
2016-04-29,water,73251.66,24.81,30.2,22.03,72.65,0.0
2016-04-30,water,78048.19,24.16,28.71,19.7,70.42,18.28
2016-05-01,water,80765.14,26.47,31.06,22.2,75.06,0.0
2016-05-02,water,75311.72,23.5,28.62,20.24,81.52,10.74
2016-05-03,water,69400.68,24.89,29.26,20.56,84.79,0.0
2016-05-04,water,80477.33,21.97,26.84,17.96,73.01,0.0
2016-05-05,water,75014.64,23.56,29.23,20.23,78.87,0.0
2016-05-06,water,79886.84,20.2,25.25,15.48,85.39,10.27
2016-05-07,water,70071.02,25.07,28.74,20.31,80.19,0.0
2016-05-08,water,64445.95,20.28,25.57,16.16,78.53,1.76
2016-05-09,water,75075.48,18.78,24.12,14.91,70.36,0.0
2016-05-10,water,83345.78,21.13,25.69,16.05,74.12,0.0
2016-05-11,water,85948.38,22.68,28.09,18.4,74.71,0.0
2016-05-12,water,75222.39,19.49,23.89,14.23,80.22,0.0
2016-05-13,water,79832.63,22.59,28.05,18.26,72.03,0.0
2016-05-14,water,75867.59,22.1,26.78,18.45,62.28,0.0
2017-03-01,water,78664.06,9.63,14.06,5.27,71.09,12.15
2017-03-02,water,71983.89,9.76,14.57,5.5,80.41,0.0
2017-03-03,water,67339.62,9.74,14.88,5.69,79.58,0.0
2017-03-04,water,71864.99,14.11,18.85,10.68,79.7,16.35
2017-03-05,water,66050.11,13.86,18.2,10.15,72.98,0.0
2017-03-06,water,69201.82,13.59,17.69,9.6,80.96,0.0
2017-03-07,water,69553.12,14.04,18.31,11.18,75.51,0.0
2017-03-08,water,68196.77,16.5,20.71,12.4,81.73,0.0
2017-03-09,water,79862.54,13.31,19.76,8.42,73.9,0.0
2017-03-10,water,78779.93,15.67,21.41,11.64,71.64,4.87
2017-03-11,water,81407.07,13.89,18.94,10.07,78.33,9.3
2017-03-12,water,78056.97,16.01,19.84,12.53,65.24,21.52
2017-03-13,water,64087.47,16.89,22.46,12.34,61.96,0.0
2017-03-14,water,69556.94,15.96,21.1,11.92,63.08,0.0
2017-03-15,water,95705.8,19.67,24.72,15.45,65.53,0.0
2017-03-16,water,92634.08,17.24,22.19,11.91,56.44,0.0
2017-03-17,water,95205.28,15.46,20.28,12.35,62.48,0.0
2017-03-18,water,76420.06,14.71,21.29,9.65,58.89,9.02
2017-03-19,water,70513.8,14.77,19.29,11.77,59.86,0.0
2017-03-20,water,63669.95,11.67,16.14,7.66,60.53,0.0
2017-03-21,water,78613.2,14.47,19.9,10.98,56.73,0.0
2017-03-22,water,87910.81,14.81,20.6,11.03,52.06,12.64
2017-03-23,water,72259.42,13.98,19.72,9.86,62.18,0.0
2017-03-24,water,85732.81,14.82,19.79,11.55,52.94,0.0
2017-03-25,water,80534.32,12.9,18.36,8.02,62.24,0.0
2017-03-26,water,73195.45,11.78,16.7,8.45,64.38,0.0
2017-03-27,water,66880.56,12.09,16.21,8.26,61.58,0.0
2017-03-28,water,68154.84,11.08,15.87,7.35,71.26,10.09
2017-03-29,water,77161.4,11.01,16.64,7.0,67.18,0.0
2017-03-30,water,74369.4,12.11,17.68,9.5,75.03,0.0
2017-03-31,water,81829.14,12.86,17.54,8.39,74.3,0.0
2017-04-01,water,71102.95,12.84,18.19,8.73,81.36,0.0
2017-04-02,water,65488.49,13.12,18.04,8.28,84.25,0.0
2017-04-03,water,62261.32,13.03,18.59,8.21,83.74,0.0
2017-04-04,water,74482.05,12.1,15.9,7.41,73.94,0.0
2017-04-05,water,80693.39,11.74,17.51,8.5,76.7,0.0
2017-04-06,water,91598.09,14.45,20.66,11.3,76.24,0.0
2017-04-07,water,77921.24,12.92,18.06,9.54,86.91,10.9
2017-04-08,water,71840.08,14.64,20.35,9.75,71.7,0.0
2017-04-09,water,75743.94,14.92,19.22,10.83,77.23,0.0
2017-04-10,water,68932.91,16.64,21.54,11.8,63.9,0.0
2017-04-11,water,65426.03,15.44,18.92,12.0,74.52,9.99
2017-04-12,water,80022.17,15.62,19.99,11.34,68.46,4.23
2017-04-13,water,84077.25,17.37,22.69,14.25,67.69,12.4
2017-04-14,water,85100.11,18.61,23.58,13.31,69.99,0.0
2017-04-15,water,78197.58,19.12,24.99,15.53,54.44,0.0
2017-04-16,water,76870.08,17.4,22.06,13.19,59.2,0.0
2017-04-17,water,82219.78,21.61,26.82,17.11,58.2,0.0
2017-04-18,water,79978.98,19.78,25.52,17.08,45.63,0.0
2017-04-19,water,97422.07,21.14,25.82,17.42,55.85,0.0
2017-04-20,water,102193.57,21.79,27.81,18.12,51.12,0.0
2017-04-21,water,91865.26,23.31,27.29,17.38,63.92,0.0
2017-04-22,water,92150.12,22.59,27.48,18.81,61.79,0.0
2017-04-23,water,83372.74,23.47,29.67,19.04,59.6,3.94
2017-04-24,water,66900.76,23.39,28.33,18.74,54.06,0.0
2017-04-25,water,72358.95,23.52,28.37,19.04,59.39,0.0
2017-04-26,water,96876.67,25.57,29.3,21.13,65.32,0.0
2017-04-27,water,92947.82,24.74,30.59,22.06,70.6,0.0
2017-04-28,water,92563.81,21.8,25.93,18.01,68.55,0.0
2017-04-29,water,83073.88,23.16,27.51,20.84,68.62,7.73
2017-04-30,water,72402.75,23.35,29.03,19.17,70.51,0.27
2017-05-01,water,71921.55,26.51,29.83,24.52,75.62,0.0
2017-05-02,water,78326.67,22.91,28.58,18.73,66.48,0.0
2017-05-03,water,85546.68,22.61,27.86,17.19,77.49,0.0
2017-05-04,water,82835.31,22.53,28.44,18.71,81.42,3.61
2017-05-05,water,82893.7,21.86,26.37,17.25,88.61,0.0
2017-05-06,water,79794.16,20.59,26.05,14.78,73.12,0.0
2017-05-07,water,71777.2,21.11,25.49,17.22,80.5,0.0
2017-05-08,water,70002.2,20.43,25.12,16.84,79.51,13.29
2017-05-09,water,75867.45,19.78,23.62,15.81,75.03,1.11
2017-05-10,water,80316.14,21.02,26.96,16.69,84.85,0.0
2017-05-11,water,89579.64,21.93,28.67,18.45,71.83,0.0
2017-05-12,water,91033.29,21.22,27.11,18.67,68.35,0.0
2017-05-13,water,79209.53,19.62,24.89,16.66,64.2,0.0
2017-05-14,water,72217.13,20.47,25.34,16.84,71.03,0.0
2016-03-01,yogurt,376167.18,11.56,16.04,7.37,80.69,0.0
2016-03-02,yogurt,366208.56,13.03,17.73,10.41,81.86,0.0
2016-03-03,yogurt,358313.87,11.4,16.08,6.76,82.67,0.0
2016-03-04,yogurt,315711.87,12.5,18.07,9.53,74.22,8.5
2016-03-05,yogurt,309435.37,15.06,19.51,10.74,74.16,0.0
2016-03-06,yogurt,310843.58,13.9,20.88,11.15,72.5,21.9
2016-03-07,yogurt,363538.23,15.87,19.83,11.18,75.11,1.1
2016-03-08,yogurt,423473.38,13.22,17.22,9.42,75.29,0.0
2016-03-09,yogurt,435500.24,14.41,19.28,10.18,68.75,0.0
2016-03-10,yogurt,378742.44,13.52,17.72,8.22,77.94,0.0
2016-03-11,yogurt,352218.99,17.69,22.17,13.41,68.46,0.0
2016-03-12,yogurt,304765.23,15.1,20.68,10.44,65.59,0.0
2016-03-13,yogurt,373810.15,15.41,21.85,10.44,58.02,0.0
2016-03-14,yogurt,421549.16,17.06,22.04,12.79,58.38,3.82
2016-03-15,yogurt,393653.57,16.93,20.94,13.06,62.8,0.0
2016-03-16,yogurt,333013.45,13.76,18.36,9.26,61.11,0.0
2016-03-17,yogurt,374237.02,16.63,21.99,13.28,54.15,0.0
2016-03-18,yogurt,318746.27,16.24,21.75,11.05,59.79,0.0
2016-03-19,yogurt,287687.26,13.53,18.76,9.91,53.52,0.0
2016-03-20,yogurt,379168.82,13.52,17.67,9.01,57.37,0.66
2016-03-21,yogurt,330713.45,14.37,18.78,12.26,68.81,5.85
2016-03-22,yogurt,430799.78,13.96,18.7,9.38,58.06,0.0
2016-03-23,yogurt,347247.34,16.28,22.37,12.86,55.32,0.0
2016-03-24,yogurt,370037.19,14.25,18.72,9.7,61.95,0.0
2016-03-25,yogurt,363370.62,10.92,14.38,8.09,64.79,0.0
2016-03-26,yogurt,299241.65,11.09,17.5,7.76,64.97,0.0
2016-03-27,yogurt,299325.94,11.4,16.24,7.36,75.45,0.0
2016-03-28,yogurt,397071.87,13.53,17.8,10.27,66.64,0.0
2016-03-29,yogurt,363964.48,10.65,17.0,6.16,81.24,0.0
2016-03-30,yogurt,329891.09,12.23,16.57,8.61,72.26,0.0
2016-03-31,yogurt,410381.23,12.66,17.38,9.43,71.79,29.4
2016-04-01,yogurt,336008.47,11.69,17.43,6.44,71.7,0.0
2016-04-02,yogurt,335276.66,12.58,18.26,8.93,77.06,0.92
2016-04-03,yogurt,324118.29,13.4,16.65,8.74,86.16,0.0
2016-04-04,yogurt,333972.1,13.59,19.79,9.72,80.62,9.96
2016-04-05,yogurt,333733.9,11.32,17.45,7.58,83.64,6.06
2016-04-06,yogurt,423682.87,13.55,19.33,8.77,82.91,0.0
2016-04-07,yogurt,325099.76,12.32,17.28,8.43,82.97,6.27
2016-04-08,yogurt,320795.6,13.75,18.05,9.32,81.61,0.0
2016-04-09,yogurt,352251.9,15.33,21.27,10.4,79.85,12.66
2016-04-10,yogurt,371853.05,14.72,19.38,9.8,62.47,0.0
2016-04-11,yogurt,324792.01,14.67,20.65,11.52,72.05,0.0
2016-04-12,yogurt,387544.86,15.68,21.31,11.04,63.81,0.0
2016-04-13,yogurt,443609.93,18.16,21.61,14.46,63.8,0.0
2016-04-14,yogurt,313963.95,20.64,25.53,15.95,63.17,0.0
2016-04-15,yogurt,300530.67,19.03,23.86,14.21,57.44,0.0
2016-04-16,yogurt,324724.18,19.81,24.18,15.29,57.09,0.0
2016-04-17,yogurt,332165.14,20.44,24.69,16.25,57.17,0.0
2016-04-18,yogurt,334293.8,20.94,26.1,16.14,60.25,0.0
2016-04-19,yogurt,432769.37,23.7,28.53,19.98,56.15,0.0
2016-04-20,yogurt,447903.05,23.92,28.69,19.13,58.9,0.0
2016-04-21,yogurt,386691.74,23.42,28.21,19.71,49.28,0.0
2016-04-22,yogurt,359847.01,23.43,29.08,19.16,56.5,0.0
2016-04-23,yogurt,329414.2,20.61,26.19,16.79,60.28,0.0
2016-04-24,yogurt,372177.18,26.1,29.63,21.54,63.87,0.0
2016-04-25,yogurt,366031.49,25.11,29.96,20.28,60.92,0.0
2016-04-26,yogurt,418967.66,23.96,27.8,21.51,65.7,15.35
2016-04-27,yogurt,430698.57,24.72,30.43,19.73,65.83,0.0
2016-04-28,yogurt,407757.38,23.67,28.8,20.19,63.51,0.0
2016-04-29,yogurt,329926.82,24.81,30.2,22.03,72.65,0.0
2016-04-30,yogurt,338882.89,24.16,28.71,19.7,70.42,18.28
2016-05-01,yogurt,326516.92,26.47,31.06,22.2,75.06,0.0
2016-05-02,yogurt,360502.47,23.5,28.62,20.24,81.52,10.74
2016-05-03,yogurt,412820.79,24.89,29.26,20.56,84.79,0.0
2016-05-04,yogurt,377616.6,21.97,26.84,17.96,73.01,0.0
2016-05-05,yogurt,407428.73,23.56,29.23,20.23,78.87,0.0
2016-05-06,yogurt,350893.28,20.2,25.25,15.48,85.39,10.27
2016-05-07,yogurt,362171.37,25.07,28.74,20.31,80.19,0.0
2016-05-08,yogurt,322272.76,20.28,25.57,16.16,78.53,1.76
2016-05-09,yogurt,393332.56,18.78,24.12,14.91,70.36,0.0
2016-05-10,yogurt,418834.58,21.13,25.69,16.05,74.12,0.0
2016-05-11,yogurt,372538.76,22.68,28.09,18.4,74.71,0.0
2016-05-12,yogurt,305472.76,19.49,23.89,14.23,80.22,0.0
2016-05-13,yogurt,298844.56,22.59,28.05,18.26,72.03,0.0
2016-05-14,yogurt,299913.79,22.1,26.78,18.45,62.28,0.0
2017-03-01,yogurt,429808.05,9.63,14.06,5.27,71.09,12.15
2017-03-02,yogurt,445848.07,9.76,14.57,5.5,80.41,0.0
2017-03-03,yogurt,364784.25,9.74,14.88,5.69,79.58,0.0
2017-03-04,yogurt,370528.91,14.11,18.85,10.68,79.7,16.35
2017-03-05,yogurt,335368.31,13.86,18.2,10.15,72.98,0.0
2017-03-06,yogurt,322574.5,13.59,17.69,9.6,80.96,0.0
2017-03-07,yogurt,333933.1,14.04,18.31,11.18,75.51,0.0
2017-03-08,yogurt,440349.32,16.5,20.71,12.4,81.73,0.0
2017-03-09,yogurt,385364.05,13.31,19.76,8.42,73.9,0.0
2017-03-10,yogurt,380484.11,15.67,21.41,11.64,71.64,4.87
2017-03-11,yogurt,374628.11,13.89,18.94,10.07,78.33,9.3
2017-03-12,yogurt,325511.69,16.01,19.84,12.53,65.24,21.52
2017-03-13,yogurt,384325.67,16.89,22.46,12.34,61.96,0.0
2017-03-14,yogurt,374682.38,15.96,21.1,11.92,63.08,0.0
2017-03-15,yogurt,452574.22,19.67,24.72,15.45,65.53,0.0
2017-03-16,yogurt,436084.88,17.24,22.19,11.91,56.44,0.0
2017-03-17,yogurt,426879.56,15.46,20.28,12.35,62.48,0.0
